		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
21.03.24	21:30	5.3	5.3	5.2	85	3.0	2.2	NNE	0.67	3.6	N	3.4	5.2	3.3	---	1020.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.045	0.000	11.7	74	7.2	11.4	14.51	1.2361	0.00	117	1	100.0	5
21.03.24	21:35	5.3	5.3	5.2	85	3.0	2.2	NNE	0.67	4.0	NNE	3.4	5.2	3.3	---	1020.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.045	0.000	11.7	74	7.2	11.4	14.51	1.2363	0.00	117	1	100.0	5
21.03.24	21:40	5.3	5.3	5.2	86	3.1	1.8	NNE	0.54	3.1	N	3.9	5.2	3.8	---	1020.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.045	0.000	11.6	74	7.1	11.3	14.51	1.2367	0.00	117	1	100.0	5
21.03.24	21:45	5.3	5.3	5.3	86	3.1	1.3	NE	0.40	3.6	ENE	4.5	5.2	4.4	---	1020.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.045	0.000	11.6	74	7.1	11.3	14.51	1.2370	0.00	117	1	100.0	5
21.03.24	21:50	5.3	5.3	5.3	86	3.1	1.3	N	0.40	2.7	N	4.5	5.2	4.4	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.045	0.000	11.6	74	7.1	11.3	14.51	1.2372	0.00	117	1	100.0	5
21.03.24	21:55	5.3	5.3	5.3	86	3.2	1.3	NE	0.40	2.2	N	4.6	5.2	4.4	---	1020.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.045	0.000	11.5	74	7.0	11.2	14.50	1.2375	0.00	117	1	100.0	5
21.03.24	22:00	5.2	5.3	5.2	86	3.1	2.2	NE	0.67	4.0	ENE	3.4	5.1	3.3	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.046	0.000	11.5	74	7.0	11.2	14.50	1.2374	0.03	117	1	100.0	5
21.03.24	22:05	5.2	5.3	5.2	86	3.1	2.2	NE	0.67	3.1	NE	3.4	5.1	3.3	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.046	0.000	11.4	74	7.0	11.2	14.50	1.2377	0.00	117	1	100.0	5
21.03.24	22:10	5.2	5.2	5.2	86	3.1	2.2	NNE	0.67	3.6	NNE	3.4	5.1	3.3	---	1020.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.046	0.000	11.4	75	7.1	11.1	14.80	1.2377	0.00	117	1	100.0	5
21.03.24	22:15	5.1	5.2	5.1	86	3.0	2.2	NE	0.67	3.6	NNE	3.2	5.0	3.1	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.046	0.000	11.4	75	7.1	11.1	14.80	1.2378	0.00	117	1	100.0	5
21.03.24	22:20	5.1	5.2	5.1	85	2.7	1.8	E	0.54	3.1	E	3.7	4.9	3.6	---	1020.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.046	0.000	11.3	75	7.1	11.1	14.80	1.2380	0.00	117	1	100.0	5
21.03.24	22:25	5.0	5.1	5.0	85	2.7	1.3	E	0.40	2.7	E	4.2	4.9	4.1	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.046	0.000	11.3	75	7.1	11.1	14.80	1.2381	0.00	118	1	100.0	5
21.03.24	22:30	4.9	5.0	4.9	85	2.6	1.8	ESE	0.54	3.6	E	3.6	4.8	3.4	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.046	0.000	11.3	75	7.0	11.1	14.80	1.2384	0.00	117	1	100.0	5
21.03.24	22:35	4.9	4.9	4.9	85	2.6	1.8	ESE	0.54	3.1	ESE	3.5	4.8	3.4	---	1020.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	11.3	75	7.0	11.1	14.80	1.2383	0.00	117	1	100.0	5
21.03.24	22:40	4.9	4.9	4.9	85	2.6	1.3	ESE	0.40	3.1	E	4.1	4.8	4.0	---	1020.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.046	0.000	11.2	75	7.0	11.0	14.79	1.2386	0.00	117	1	100.0	5
21.03.24	22:45	4.9	4.9	4.9	85	2.6	1.8	E	0.54	3.1	E	3.5	4.8	3.4	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	11.2	75	7.0	11.0	14.79	1.2386	0.00	117	1	100.0	5
21.03.24	22:50	4.9	4.9	4.9	85	2.6	1.3	E	0.40	2.7	E	4.1	4.8	4.0	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.046	0.000	11.2	75	6.9	10.9	14.79	1.2389	0.00	117	1	100.0	5
21.03.24	22:55	4.8	4.9	4.8	85	2.5	1.8	E	0.54	3.1	ESE	3.4	4.7	3.3	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	11.2	75	6.9	10.9	14.79	1.2390	0.00	117	1	100.0	5
21.03.24	23:00	4.8	4.9	4.8	85	2.5	1.8	E	0.54	3.1	E	3.4	4.7	3.3	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	11.1	75	6.8	10.9	14.79	1.2393	0.03	117	1	100.0	5
21.03.24	23:05	4.8	4.8	4.8	85	2.5	1.3	E	0.40	2.7	E	3.9	4.7	3.8	---	1020.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	11.1	75	6.8	10.9	14.79	1.2393	0.00	117	1	100.0	5
21.03.24	23:10	4.7	4.8	4.7	85	2.4	1.8	E	0.54	3.1	E	3.3	4.6	3.2	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	11.1	75	6.8	10.8	14.79	1.2396	0.00	117	1	100.0	5
21.03.24	23:15	4.8	4.8	4.7	85	2.5	0.9	ESE	0.27	1.8	ESE	4.7	4.7	4.6	---	1020.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	11.1	75	6.8	10.8	14.79	1.2395	0.00	117	1	100.0	5
21.03.24	23:20	4.8	4.8	4.8	86	2.7	0.9	E	0.27	1.8	E	4.8	4.7	4.7	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	11.0	75	6.7	10.8	14.79	1.2398	0.00	117	1	100.0	5
21.03.24	23:25	4.8	4.8	4.8	85	2.5	0.9	E	0.27	1.3	E	4.7	4.7	4.6	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	11.0	75	6.7	10.8	14.79	1.2399	0.00	117	1	100.0	5
21.03.24	23:30	4.8	4.8	4.7	85	2.5	0.9	E	0.27	1.3	E	4.7	4.7	4.6	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.9	75	6.7	10.7	14.78	1.2401	0.00	118	1	100.0	5
21.03.24	23:35	4.7	4.8	4.7	85	2.4	0.9	E	0.27	1.3	E	4.6	4.6	4.5	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.9	75	6.7	10.7	14.78	1.2401	0.00	117	1	100.0	5
21.03.24	23:40	4.8	4.8	4.7	85	2.5	0.9	E	0.27	1.3	E	4.7	4.7	4.6	---	1020.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.9	75	6.7	10.7	14.78	1.2402	0.00	117	1	100.0	5
21.03.24	23:45	4.7	4.8	4.7	85	2.4	0.9	E	0.27	1.8	E	4.6	4.6	4.4	---	1020.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.9	76	6.9	10.7	15.08	1.2399	0.00	117	1	100.0	5
21.03.24	23:50	4.7	4.7	4.7	84	2.2	0.4	E	0.13	0.9	E	4.7	4.6	4.6	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.9	76	6.8	10.7	15.08	1.2402	0.00	117	1	100.0	5
21.03.24	23:55	4.7	4.7	4.7	84	2.2	0.4	E	0.13	0.9	E	4.7	4.6	4.6	---	1020.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.9	76	6.8	10.7	15.08	1.2402	0.00	117	1	100.0	5
22.03.24	00:00	4.7	4.8	4.7	84	2.2	0.4	E	0.13	1.3	E	4.7	4.6	4.6	---	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.9	76	6.8	10.7	15.08	1.2402	0.00	117	1	100.0	5
22.03.24	0:05	4.7	4.7	4.7	84	2.2	0.4	E	0.13	1.3	E	4.7	4.6	4.6	---	1020.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.8	76	6.8	10.6	15.08	1.2404	0.00	116	1	100.0	5
22.03.24	0:10	4.8	4.8	4.7	84	2.3	0.9	E	0.27	1.8	E	4.7	4.7	4.6	---	1020.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.8	76	6.8	10.6	15.08	1.2402	0.00	117	1	100.0	5
22.03.24	0:15	4.8	4.8	4.8	84	2.3	0.9	E	0.27	1.3	E	4.7	4.7	4.6	---	1020.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.8	76	6.8	10.6	15.08	1.2402	0.00	117	1	100.0	5
22.03.24	0:20	4.8	4.8	4.8	84	2.4	0.9	E	0.27	1.3	E	4.8	4.7	4.7	---	1020.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.8	76	6.8	10.6	15.08	1.2402	0.00	117	1	100.0	5
22.03.24	0:25	4.8	4.8	4.8	84	2.4	0.9	E	0.27	1.3	E	4.8	4.7	4.7	---	1020.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.8	76	6.7	10.6	15.08	1.2404	0.00	117	1	100.0	5
22.03.24	0:30	4.8	4.8	4.8	84	2.4	1.3	E	0.40	2.7	ESE	4.0	4.7	3.9	---	1020.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.8	76	6.7	10.6	15.08	1.2403	0.00	117	1	100.0	5
22.03.24	0:35	4.8	4.8	4.8	84	2.4	1.3	ESE	0.40	1.8	ESE	4.0	4.7	3.9	---	1020.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.7	76	6.7	10.5	15.08	1.2405	0.00	118	1	100.0	5
22.03.24	0:40	4.8	4.8	4.8	84	2.4	0.4	ESE	0.13	1.3	ESE	4.8	4.7	4.7	---	1020.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.7	76	6.7	10.5	15.08	1.2406	0.00	117	1	100.0	5
22.03.24	0:45	4.7	4.8	4.7	84	2.2	1.3	ESE	0.40	1.8	ESE	3.9	4.6	3.8	---	1020.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.7	76	6.7	10.5	15.08	1.2406	0.00	117	1	100.0	5
22.03.24	0:50	4.7	4.7	4.7	84	2.2	0.9	ESE	0.27	1.8	ESE	4.6	4.6	4.5	---	1020.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.7	76	6.6	10.4	15.07	1.2406	0.00	117	1	100.0	5
22.03.24	0:55	4.7	4.7	4.7	84	2.2	0.9	ESE	0.27	1.3	ESE	4.6	4.6	4.5	---	1020.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.7	76	6.6	10.4	15.07	1.2406	0.00	117	1	100.0	5
22.03.24	1:00	4.7	4.7	4.7	84	2.2	0.9	ESE	0.27	1.8	ESE	4.6	4.6	4.5	---	1020.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.6	76	6.6	10.4	15.07	1.2409	0.00	117	1	100.0	5
22.03.24	1:05	4.7	4.7	4.7	84	2.2	0.9	ESE	0.27	1.8	ESE	4.6	4.6	4.5	---	1019.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.6	76	6.6	10.4	15.07	1.2407	0.00	117	1	100.0	5
22.03.24	1:10	4.7	4.8	4.7	84	2.2	1.3	ESE	0.40	1.8	ESE	3.9	4.6	3.8	---	1019.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.6	76	6.6	10.4	15.07	1.2407	0.00	117	1	100.0	5
22.03.24	1:15	4.7	4.8	4.7	85	2.4	1.3	SE	0.40	1.8	SE	3.9	4.6	3.8	---	1019.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.6	76	6.6	10.4	15.07	1.2406	0.00	117	1	100.0	5
22.03.24	1:20	4.7	4.7	4.7	85	2.4	0.9	SE	0.27	1.8	SE	4.6	4.6	4.5	---	1019.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.6	76	6.5	10.3	15.07	1.2410	0.00	117	1	100.0	5
22.03.24	1:25	4.7	4.7	4.7	85	2.4	0.9	SE	0.27	1.3	SE	4.6	4.6	4.5	---	1019.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.6	76	6.5	10.3	15.07	1.2410	0.00	117	1	100.0	5
22.03.24	1:30	4.7	4.7	4.7	85	2.4	0.9	SE	0.27	1.3	SE	4.6	4.6	4.4	---	1019.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.6	76	6.5	10.3	15.07	1.2408	0.00	117	1	100.0	5
22.03.24	1:35	4.7	4.7	4.7	85	2.4	0.9	SE	0.27	1.3	SE	4.6	4.6	4.5	---	1019.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.6	76	6.5	10.3	15.07	1.2408	0.00	117	1	100.0	5
22.03.24	1:40	4.7	4.7	4.7	85	2.4	0.4	SE	0.13	1.3	SE	4.7	4.6	4.6	---	1019.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.6	76	6.5	10.3	15.07	1.2408	0.00	117	1	100.0	5
22.03.24	1:45	4.8	4.8	4.7	85	2.5	0.4	SE	0.13	1.3	SE	4.8	4.7	4.7	---	1019.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.5	76	6.4	10.3	15.07	1.2411	0.00	118	1	100.0	5
22.03.24	1:50	4.7	4.8	4.7	85	2.4	0.4	SSE	0.13	1.3	SSE	4.7	4.6	4.6	---	1019.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.4	76	6.4	10.3	15.07	1.2415	0.00	117	1	100.0	5
22.03.24	1:55	4.7	4.8	4.7	85	2.4	0.4	SSE	0.13	0.9	SSE	4.7	4.6	4.6	---	1019.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.5	76	6.4	10.3	15.07	1.2412	0.00	117	1	100.0	5
22.03.24	2:00	4.8	4.8	4.7	85	2.5	0.4	SSE	0.13	1.3	SSE	4.8	4.7	4.7	---	1019.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.5	76	6.4	10.3	15.07	1.2411	0.00	117	1	100.0	5
22.03.24	2:05	4.7	4.8	4.7	85	2.4	0.4	SSE	0.13	1.3	SSE	4.7	4.6	4.6	---	1019.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.4	76	6.4	10.3	15.07	1.2414	0.00	117	1	100.0	5
22.03.24	2:10	4.7	4.7	4.7	85	2.4	0.4	SSE	0.13	0.4	SSE	4.7	4.6	4.6	---	1019.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.4	76	6.4	10.3	15.07	1.2413	0.00	117	1	100.0	5
22.03.24	2:15	4.7	4.7	4.7	85	2.4	0.0	SSE	0.00	0.4	SSE	4.7	4.6	4.6	---	1019.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.4	76	6.4	10.3	15.07	1.2414	0.00	117	1	100.0	5
22.03.24	2:20	4.7	4.7	4.7	85	2.4	0.0	SSE	0.00	0.9	SSE	4.7	4.6	4.6	---	1019.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.4	76	6.4	10.3	15.07	1.2413	0.00	117	1	100.0	5
22.03.24	2:25	4.7	4.8	4.7	85	2.4	0.4	SSE	0.13	0.9	SSE	4.7	4.6	4.6	---	1019.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.4	76	6.3	10.2	15.06	1.2417	0.00	117	1	100.0	5
22.03.24	2:30	4.7	4.7	4.7	85	2.4	0.9	SSE	0.27	0.9	SSE	4.6	4.6	4.5	---	1019.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.4	76	6.3	10.2	15.06	1.2415	0.00	117	1	100.0	5
22.03.24	2:35	4.7	4.7	4.7	85	2.4	0.4	SSE	0.13	0.9	SSE	4.7	4.6	4.6	---	1019.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.4	76	6.3	10.2	15.06	1.2415	0.00	117	1	100.0	5
22.03.24	2:40	4.7	4.8	4.7	85	2.4	0.4	SSE	0.13	0.9	SSE	4.7	4.6	4.6	---	1019.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.3	76	6.3	10.2	15.06	1.2419	0.00	117	1	100.0	5
22.03.24	2:45	4.8	4.8	4.7	86	2.6	0.4	SSE	0.13	0.9	SSE	4.8	4.7	4.7	---	1019.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.3	76	6.3	10.2	15.06	1.2419	0.00	118	1	100.0	5
22.03.24	2:50	4.8	4.8	4.8	86	2.7	0.4	SSE	0.13	0.9	SSE	4.8	4.7	4.7	---	1019.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.3	76	6.3	10.2	15.06	1.2418	0.00	117	1	100.0	5
22.03.24	2:55	4.8	4.8	4.8	86	2.6	0.4	SSE	0.13	1.3	SSE	4.8	4.7	4.7	---	1019.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.3	76	6.3	10.2	15.06	1.2417	0.00	117	1	100.0	5
22.03.24	3:00	4.8	4.8	4.8	85	2.5	0.9	SSE	0.27	1.3	SSE	4.7	4.7	4.6	---	1019.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.3	76	6.3	10.2	15.06	1.2416	0.00	117	1	100.0	5
22.03.24	3:05	4.8	4.8	4.7	85	2.5	0.9	SSE	0.27	1.3	SSE	4.7	4.7	4.6	---	1019.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.3	76	6.3	10.2	15.06	1.2415	0.00	117	1	100.0	5
22.03.24	3:10	4.8	4.8	4.7	86	2.6	0.9	SSE	0.27	1.3	SSE	4.7	4.7	4.6	---	1019.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.3	76	6.3	10.2	15.06	1.2415	0.00	117	1	100.0	5
22.03.24	3:15	4.8	4.8	4.7	85	2.5	1.3	SSE	0.40	1.8	SSE	3.9	4.7	3.8	---	1019.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.3	76	6.2	10.1	15.06	1.2418	0.00	117	1	100.0	5
22.03.24	3:20	4.8	4.8	4.7	85	2.5	0.9	SSE	0.27	1.8	SSE	4.7	4.7	4.6	---	1019.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.3	76	6.2	10.1	15.06	1.2418	0.00	117	1	100.0	5
22.03.24	3:25	4.7	4.8	4.7	85	2.4	0.9	SSE	0.27	1.3	SSE	4.6	4.6	4.5	---	1019.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.3	76	6.2	10.1	15.06	1.2417	0.00	117	1	100.0	5
22.03.24	3:30	4.7	4.7	4.7	85	2.4	0.9	SSE	0.27	1.8	SSE	4.6	4.6	4.5	---	1019.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.2	76	6.2	10.1	15.06	1.2419	0.00	117	1	100.0	5
22.03.24	3:35	4.7	4.7	4.7	86	2.6	0.9	SSE	0.27	1.3	SSE	4.6	4.6	4.5	---	1019.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.3	76	6.2	10.1	15.06	1.2416	0.00	117	1	100.0	5
22.03.24	3:40	4.7	4.8	4.7	86	2.6	0.9	SSE	0.27	1.8	SSE	4.6	4.6	4.5	---	1019.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.2	76	6.2	10.1	15.06	1.2418	0.00	117	1	100.0	5
22.03.24	3:45	4.7	4.7	4.7	85	2.4	0.9	ESE	0.27	1.8	E	4.6	4.6	4.4	---	1019.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.2	76	6.2	10.1	15.06	1.2418	0.00	117	1	100.0	5
22.03.24	3:50	4.7	4.7	4.7	86	2.5	0.4	ESE	0.13	1.3	ESE	4.7	4.6	4.6	---	1019.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.2	76	6.1	10.1	15.06	1.2421	0.00	117	1	100.0	5
22.03.24	3:55	4.7	4.7	4.7	86	2.5	0.9	ESE	0.27	1.8	ESE	4.6	4.6	4.4	---	1019.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.2	77	6.3	10.1	15.45	1.2420	0.00	118	1	100.0	5
22.03.24	4:00	4.6	4.7	4.6	85	2.3	0.9	ESE	0.27	1.3	ESE	4.5	4.5	4.4	---	1019.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.2	76	6.1	10.1	15.06	1.2420	0.00	117	1	100.0	5
22.03.24	4:05	4.6	4.7	4.6	85	2.3	0.9	ESE	0.27	1.3	ESE	4.5	4.5	4.4	---	1018.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.2	76	6.1	10.1	15.06	1.2418	0.00	117	1	100.0	5
22.03.24	4:10	4.6	4.7	4.6	85	2.3	0.9	ESE	0.27	1.3	ESE	4.5	4.5	4.4	---	1018.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.2	76	6.1	10.1	15.06	1.2418	0.00	117	1	100.0	5
22.03.24	4:15	4.6	4.6	4.6	85	2.3	1.3	SE	0.40	1.8	ESE	3.7	4.5	3.6	---	1018.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.1	77	6.3	10.0	15.45	1.2419	0.00	117	1	100.0	5
22.03.24	4:20	4.6	4.6	4.6	85	2.3	0.9	SE	0.27	1.8	SE	4.5	4.5	4.4	---	1018.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.1	76	6.1	10.0	15.05	1.2421	0.00	117	1	100.0	5
22.03.24	4:25	4.6	4.6	4.6	85	2.3	0.9	SE	0.27	1.8	SE	4.5	4.5	4.4	---	1018.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.1	77	6.3	10.0	15.45	1.2417	0.00	117	1	100.0	5
22.03.24	4:30	4.6	4.7	4.6	85	2.3	0.4	SE	0.13	1.3	SE	4.6	4.5	4.5	---	1018.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.1	77	6.3	10.0	15.45	1.2417	0.00	117	1	100.0	5
22.03.24	4:35	4.6	4.7	4.6	85	2.3	0.9	SE	0.27	1.8	SE	4.5	4.5	4.4	---	1018.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.1	77	6.2	10.0	15.45	1.2421	0.00	117	1	100.0	5
22.03.24	4:40	4.7	4.7	4.6	85	2.4	0.4	SE	0.13	1.3	SE	4.7	4.6	4.6	---	1018.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.1	77	6.2	10.0	15.45	1.2421	0.00	117	1	100.0	5
22.03.24	4:45	4.7	4.7	4.7	85	2.4	0.4	SE	0.13	1.3	SE	4.7	4.6	4.6	---	1018.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.1	77	6.2	10.0	15.45	1.2421	0.00	117	1	100.0	5
22.03.24	4:50	4.7	4.7	4.7	86	2.5	0.9	SE	0.27	1.3	SE	4.6	4.6	4.4	---	1018.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.1	77	6.2	10.0	15.45	1.2420	0.00	117	1	100.0	5
22.03.24	4:55	4.7	4.7	4.7	86	2.5	0.9	SE	0.27	1.3	SE	4.6	4.6	4.4	---	1018.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.047	0.000	10.1	77	6.2	10.0	15.45	1.2422	0.00	117	1	100.0	5
22.03.24	5:00	4.6	4.7	4.6	86	2.5	0.4	SE	0.13	0.9	SE	4.6	4.5	4.5	---	1018.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.1	77	6.2	10.0	15.45	1.2421	0.00	118	1	100.0	5
22.03.24	5:05	4.6	4.7	4.6	86	2.5	0.4	SE	0.13	0.9	SE	4.6	4.5	4.5	---	1018.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.0	77	6.2	9.9	15.45	1.2424	0.00	117	1	100.0	5
22.03.24	5:10	4.6	4.7	4.6	87	2.6	0.9	SE	0.27	1.3	SE	4.5	4.5	4.4	---	1018.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.0	77	6.2	9.9	15.45	1.2424	0.00	117	1	100.0	5
22.03.24	5:15	4.6	4.7	4.6	87	2.6	0.9	SE	0.27	1.3	SE	4.5	4.5	4.4	---	1018.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.0	77	6.2	9.9	15.45	1.2424	0.00	117	1	100.0	5
22.03.24	5:20	4.6	4.7	4.6	87	2.6	1.3	SE	0.40	1.8	SE	3.7	4.4	3.6	---	1018.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.0	77	6.2	9.9	15.45	1.2424	0.00	117	1	100.0	5
22.03.24	5:25	4.6	4.6	4.5	87	2.6	0.9	SE	0.27	1.3	SE	4.4	4.4	4.3	---	1018.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.0	77	6.2	9.9	15.45	1.2425	0.00	117	1	100.0	5
22.03.24	5:30	4.6	4.6	4.5	87	2.6	0.4	SE	0.13	1.3	SE	4.6	4.4	4.4	---	1018.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	10.0	77	6.2	9.9	15.45	1.2424	0.00	117	1	100.0	5
22.03.24	5:35	4.6	4.6	4.6	87	2.6	0.4	SE	0.13	1.3	SE	4.6	4.4	4.4	---	1018.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	9.9	77	6.1	9.9	15.45	1.2428	0.00	117	1	100.0	5
22.03.24	5:40	4.6	4.6	4.6	88	2.7	1.3	SE	0.40	1.8	SE	3.7	4.5	3.6	---	1018.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	9.9	77	6.1	9.9	15.45	1.2428	0.00	117	1	100.0	5
22.03.24	5:45	4.5	4.6	4.5	88	2.7	0.9	SE	0.27	1.8	SE	4.4	4.4	4.3	---	1018.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.048	0.000	9.9	77	6.1	9.9	15.45	1.2428	0.00	117	1	100.0	5
